Acc_Species_Name,TDWG_Level2,TDWG_Level2_Names,Source
Tagetes erecta L.,79,Mexico,GRIN
Tagetes erecta L.,80,Central America,GRIN
Tagetes erecta L.,83,Western South America,GRIN
Tagetes lucida Cav.,79,Mexico,GRIN
Tagetes lucida Cav.,80,Central America,GRIN
Tagetes minuta L.,84,Brazil,GRIN
Tagetes minuta L.,83,Western South America,GRIN
Tagetes minuta L.,85,Southern South America,GRIN
Talinum fruticosum (L.) Juss.,79,Mexico,GRIN
Talinum fruticosum (L.) Juss.,81,Caribbean,GRIN
Talinum fruticosum (L.) Juss.,80,Central America,GRIN
Talinum fruticosum (L.) Juss.,82,Northern South America,GRIN
Talinum fruticosum (L.) Juss.,84,Brazil,GRIN
Talinum fruticosum (L.) Juss.,83,Western South America,GRIN
Talinum paniculatum (Jacq.) Gaertn.,78,Southeastern U.S.A.,GRIN
Talinum paniculatum (Jacq.) Gaertn.,77,South-Central U.S.A.,GRIN
Talinum paniculatum (Jacq.) Gaertn.,76,Southwestern U.S.A.,GRIN
Talinum paniculatum (Jacq.) Gaertn.,81,Caribbean,GRIN
Talinum paniculatum (Jacq.) Gaertn.,80,Central America,GRIN
Talinum paniculatum (Jacq.) Gaertn.,82,Northern South America,GRIN
Talinum paniculatum (Jacq.) Gaertn.,84,Brazil,GRIN
Talinum paniculatum (Jacq.) Gaertn.,83,Western South America,GRIN
Talinum paniculatum (Jacq.) Gaertn.,85,Southern South America,GRIN
Talinum paniculatum (Jacq.) Gaertn.,79,Mexico,GRIN
Tamarindus indica L.,21,Macaronesia,GRIN
Tamarindus indica L.,24,Northeast Tropical Africa,GRIN
Tamarindus indica L.,25,East Tropical Africa,GRIN
Tamarindus indica L.,23,West-Central Tropical Africa,GRIN
Tamarindus indica L.,22,West Tropical Africa,GRIN
Tamarindus indica L.,26,South Tropical Africa,GRIN
Tamarindus indica L.,29,Western Indian Ocean,GRIN
Tamarindus indica L.,35,Arabian Peninsula,GRIN
Tanacetum cinerariifolium (Trevir.) Sch.Bip.,13,Southeastern Europe,GRIN
Tanacetum parthenium (L.) Sch.Bip.,34,Western Asia,GRIN
Tanacetum parthenium (L.) Sch.Bip.,33,Caucasus,GRIN
Tanacetum parthenium (L.) Sch.Bip.,11,Middle Europe,GRIN
Tanacetum parthenium (L.) Sch.Bip.,12,Southwestern Europe,GRIN
Tanacetum parthenium (L.) Sch.Bip.,13,Southeastern Europe,GRIN
Tanacetum parthenium (L.) Sch.Bip.,14,Eastern Europe,GRIN
"Tarlmounia elliptica (DC.) H.Rob., S.C.Keeley, Skvarla & R.Chan",41,Indo-China,GRIN
"Tarlmounia elliptica (DC.) H.Rob., S.C.Keeley, Skvarla & R.Chan",42,Malesia,GRIN
Tecoma capensis (Thunb.) Lindl.,26,South Tropical Africa,GRIN
Tecoma capensis (Thunb.) Lindl.,27,Southern Africa,GRIN
Tecoma stans Griseb.,77,South-Central U.S.A.,GRIN
Tecoma stans Griseb.,76,Southwestern U.S.A.,GRIN
Tecoma stans Griseb.,81,Caribbean,GRIN
Tecoma stans Griseb.,80,Central America,GRIN
Tecoma stans Griseb.,82,Northern South America,GRIN
Tecoma stans Griseb.,83,Western South America,GRIN
Tecoma stans Griseb.,85,Southern South America,GRIN
Tecoma stans Griseb.,79,Mexico,GRIN
Tephrosia purpurea (L.) Pers.,20,Northern Africa,GRIN
Tephrosia purpurea (L.) Pers.,24,Northeast Tropical Africa,GRIN
Tephrosia purpurea (L.) Pers.,25,East Tropical Africa,GRIN
Tephrosia purpurea (L.) Pers.,23,West-Central Tropical Africa,GRIN
Tephrosia purpurea (L.) Pers.,22,West Tropical Africa,GRIN
Tephrosia purpurea (L.) Pers.,26,South Tropical Africa,GRIN
Tephrosia purpurea (L.) Pers.,27,Southern Africa,GRIN
Tephrosia purpurea (L.) Pers.,29,Western Indian Ocean,GRIN
Tephrosia purpurea (L.) Pers.,35,Arabian Peninsula,GRIN
Tephrosia purpurea (L.) Pers.,34,Western Asia,GRIN
Tephrosia purpurea (L.) Pers.,36,China,GRIN
Tephrosia purpurea (L.) Pers.,38,Eastern Asia,GRIN
Tephrosia purpurea (L.) Pers.,40,Indian Subcontinent,GRIN
Tephrosia purpurea (L.) Pers.,42,Malesia,GRIN
Tephrosia purpurea (L.) Pers.,50,Australia,GRIN
Teramnus labialis (L.f.) Spreng.,24,Northeast Tropical Africa,GRIN
Teramnus labialis (L.f.) Spreng.,25,East Tropical Africa,GRIN
Teramnus labialis (L.f.) Spreng.,23,West-Central Tropical Africa,GRIN
Teramnus labialis (L.f.) Spreng.,22,West Tropical Africa,GRIN
Teramnus labialis (L.f.) Spreng.,26,South Tropical Africa,GRIN
Teramnus labialis (L.f.) Spreng.,27,Southern Africa,GRIN
Teramnus labialis (L.f.) Spreng.,29,Western Indian Ocean,GRIN
Teramnus labialis (L.f.) Spreng.,35,Arabian Peninsula,GRIN
Teramnus labialis (L.f.) Spreng.,38,Eastern Asia,GRIN
Teramnus labialis (L.f.) Spreng.,40,Indian Subcontinent,GRIN
Teramnus labialis (L.f.) Spreng.,41,Indo-China,GRIN
Teramnus labialis (L.f.) Spreng.,42,Malesia,GRIN
Teramnus labialis (L.f.) Spreng.,43,Papuasia,GRIN
Teramnus labialis (L.f.) Spreng.,62,Northwestern Pacific,GRIN
Teramnus labialis (L.f.) Spreng.,81,Caribbean,GRIN
Teramnus labialis (L.f.) Spreng.,80,Central America,GRIN
Tetradenia riparia (Hochst.) Codd,24,Northeast Tropical Africa,GRIN
Tetradenia riparia (Hochst.) Codd,25,East Tropical Africa,GRIN
Tetradenia riparia (Hochst.) Codd,26,South Tropical Africa,GRIN
Tetradenia riparia (Hochst.) Codd,27,Southern Africa,GRIN
Teucrium fruticans L.,20,Northern Africa,GRIN
Teucrium fruticans L.,12,Southwestern Europe,GRIN
Teucrium fruticans L.,13,Southeastern Europe,GRIN
Thalia geniculata L.,24,Northeast Tropical Africa,GRIN
Thalia geniculata L.,23,West-Central Tropical Africa,GRIN
Thalia geniculata L.,22,West Tropical Africa,GRIN
Thalia geniculata L.,26,South Tropical Africa,GRIN
Thalia geniculata L.,78,Southeastern U.S.A.,GRIN
Thalia geniculata L.,79,Mexico,GRIN
Thalia geniculata L.,80,Central America,GRIN
Thalia geniculata L.,81,Caribbean,GRIN
Thalia geniculata L.,82,Northern South America,GRIN
Thalia geniculata L.,83,Western South America,GRIN
Thalia geniculata L.,84,Brazil,GRIN
Thalia geniculata L.,85,Southern South America,GRIN
Thrinax parviflora Sw.,81,Caribbean,GRIN
Thunbergia alata Bojer ex Sims,24,Northeast Tropical Africa,GRIN
Thunbergia alata Bojer ex Sims,25,East Tropical Africa,GRIN
Thunbergia alata Bojer ex Sims,23,West-Central Tropical Africa,GRIN
Thunbergia alata Bojer ex Sims,22,West Tropical Africa,GRIN
Thunbergia alata Bojer ex Sims,26,South Tropical Africa,GRIN
Thunbergia alata Bojer ex Sims,27,Southern Africa,GRIN
Thunbergia erecta (Benth.) T.Anderson,23,West-Central Tropical Africa,GRIN
Thunbergia erecta (Benth.) T.Anderson,22,West Tropical Africa,GRIN
Thymophylla tenuiloba (DC.) Small,77,South-Central U.S.A.,GRIN
Thymophylla tenuiloba (DC.) Small,79,Mexico,GRIN
Thymus serpyllum L.,30,Siberia,GRIN
Thymus serpyllum L.,11,Middle Europe,GRIN
Thymus serpyllum L.,12,Southwestern Europe,GRIN
Thymus serpyllum L.,13,Southeastern Europe,GRIN
Thymus serpyllum L.,14,Eastern Europe,GRIN
Thymus serpyllum L.,10,Northern Europe,GRIN
Tibouchina urvilleana (DC.) Cogn.,84,Brazil,GRIN
Tithonia diversifolia (Hemsl.) A.Gray,79,Mexico,GRIN
Tithonia diversifolia (Hemsl.) A.Gray,80,Central America,GRIN
Tithonia rotundifolia (Mill.) S.F.Blake,79,Mexico,GRIN
Tithonia rotundifolia (Mill.) S.F.Blake,80,Central America,GRIN
Torenia fournieri Linden ex E.Fourn.,41,Indo-China,GRIN
Torilis japonica (Houtt.) DC.,20,Northern Africa,GRIN
Torilis japonica (Houtt.) DC.,34,Western Asia,GRIN
Torilis japonica (Houtt.) DC.,33,Caucasus,GRIN
Torilis japonica (Houtt.) DC.,31,Russian Far East ,GRIN
Torilis japonica (Houtt.) DC.,36,China,GRIN
Torilis japonica (Houtt.) DC.,38,Eastern Asia,GRIN
Torilis japonica (Houtt.) DC.,40,Indian Subcontinent,GRIN
Torilis japonica (Houtt.) DC.,10,Northern Europe,GRIN
Torilis japonica (Houtt.) DC.,11,Middle Europe,GRIN
Torilis japonica (Houtt.) DC.,12,Southwestern Europe,GRIN
Torilis japonica (Houtt.) DC.,13,Southeastern Europe,GRIN
Torilis japonica (Houtt.) DC.,14,Eastern Europe,GRIN
Tradescantia fluminensis Vell.,84,Brazil,GRIN
Tradescantia fluminensis Vell.,85,Southern South America,GRIN
Tradescantia zebrina Bosse,79,Mexico,GRIN
Tragopogon porrifolius L.,20,Northern Africa,GRIN
Tragopogon porrifolius L.,34,Western Asia,GRIN
Tragopogon porrifolius L.,33,Caucasus,GRIN
Tragopogon porrifolius L.,12,Southwestern Europe,GRIN
Tragopogon porrifolius L.,13,Southeastern Europe,GRIN
Triadica sebifera (L.) Small,36,China,GRIN
Triadica sebifera (L.) Small,38,Eastern Asia,GRIN
Triadica sebifera (L.) Small,41,Indo-China,GRIN
Tribulus cistoides L.,24,Northeast Tropical Africa,GRIN
Tribulus cistoides L.,25,East Tropical Africa,GRIN
Tribulus cistoides L.,26,South Tropical Africa,GRIN
Tribulus cistoides L.,29,Western Indian Ocean,GRIN
Tribulus cistoides L.,42,Malesia,GRIN
Tribulus cistoides L.,43,Papuasia,GRIN
Tribulus cistoides L.,50,Australia,GRIN
Tribulus pentandrus Forssk.,20,Northern Africa,GRIN
Tribulus pentandrus Forssk.,24,Northeast Tropical Africa,GRIN
Tribulus pentandrus Forssk.,25,East Tropical Africa,GRIN
Tribulus pentandrus Forssk.,29,Western Indian Ocean,GRIN
Tribulus pentandrus Forssk.,35,Arabian Peninsula,GRIN
Tribulus pentandrus Forssk.,34,Western Asia,GRIN
Tribulus pentandrus Forssk.,40,Indian Subcontinent,GRIN
Tribulus terrestris L.,21,Macaronesia,GRIN
Tribulus terrestris L.,20,Northern Africa,GRIN
Tribulus terrestris L.,24,Northeast Tropical Africa,GRIN
Tribulus terrestris L.,25,East Tropical Africa,GRIN
Tribulus terrestris L.,23,West-Central Tropical Africa,GRIN
Tribulus terrestris L.,22,West Tropical Africa,GRIN
Tribulus terrestris L.,26,South Tropical Africa,GRIN
Tribulus terrestris L.,27,Southern Africa,GRIN
Tribulus terrestris L.,29,Western Indian Ocean,GRIN
Tribulus terrestris L.,35,Arabian Peninsula,GRIN
Tribulus terrestris L.,34,Western Asia,GRIN
Tribulus terrestris L.,33,Caucasus,GRIN
Tribulus terrestris L.,30,Siberia,GRIN
Tribulus terrestris L.,32,Middle Asia,GRIN
Tribulus terrestris L.,37,Mongolia,GRIN
Tribulus terrestris L.,36,China,GRIN
Tribulus terrestris L.,38,Eastern Asia,GRIN
Tribulus terrestris L.,40,Indian Subcontinent,GRIN
Tribulus terrestris L.,50,Australia,GRIN
Tribulus terrestris L.,11,Middle Europe,GRIN
Tribulus terrestris L.,12,Southwestern Europe,GRIN
Tribulus terrestris L.,13,Southeastern Europe,GRIN
Tribulus terrestris L.,14,Eastern Europe,GRIN
Tridax procumbens (L.) L.,79,Mexico,GRIN
Tridax procumbens (L.) L.,81,Caribbean,GRIN
Tridax procumbens (L.) L.,80,Central America,GRIN
Tridax procumbens (L.) L.,82,Northern South America,GRIN
Tridax procumbens (L.) L.,83,Western South America,GRIN
Tridax procumbens (L.) L.,85,Southern South America,GRIN
Tridax procumbens (L.) L.,85,Southern South America,GRIN
Trifolium cernuum Brot.,21,Macaronesia,GRIN
Trifolium cernuum Brot.,20,Northern Africa,GRIN
Trifolium cernuum Brot.,11,Middle Europe,GRIN
Trifolium cernuum Brot.,12,Southwestern Europe,GRIN
Trifolium dubium Sibth.,20,Northern Africa,GRIN
Trifolium dubium Sibth.,34,Western Asia,GRIN
Trifolium dubium Sibth.,33,Caucasus,GRIN
Trifolium dubium Sibth.,10,Northern Europe,GRIN
Trifolium dubium Sibth.,11,Middle Europe,GRIN
Trifolium dubium Sibth.,12,Southwestern Europe,GRIN
Trifolium dubium Sibth.,13,Southeastern Europe,GRIN
Trifolium dubium Sibth.,14,Eastern Europe,GRIN
Trifolium fragiferum L.,21,Macaronesia,GRIN
Trifolium fragiferum L.,20,Northern Africa,GRIN
Trifolium fragiferum L.,24,Northeast Tropical Africa,GRIN
Trifolium fragiferum L.,34,Western Asia,GRIN
Trifolium fragiferum L.,33,Caucasus,GRIN
Trifolium fragiferum L.,30,Siberia,GRIN
Trifolium fragiferum L.,32,Middle Asia,GRIN
Trifolium fragiferum L.,40,Indian Subcontinent,GRIN
Trifolium fragiferum L.,10,Northern Europe,GRIN
Trifolium fragiferum L.,11,Middle Europe,GRIN
Trifolium fragiferum L.,12,Southwestern Europe,GRIN
Trifolium fragiferum L.,13,Southeastern Europe,GRIN
Trifolium fragiferum L.,14,Eastern Europe,GRIN
Trifolium hybridum L.,20,Northern Africa,GRIN
Trifolium hybridum L.,34,Western Asia,GRIN
Trifolium hybridum L.,33,Caucasus,GRIN
Trifolium hybridum L.,11,Middle Europe,GRIN
Trifolium hybridum L.,12,Southwestern Europe,GRIN
Trifolium hybridum L.,13,Southeastern Europe,GRIN
Trifolium hybridum L.,14,Eastern Europe,GRIN
Trifolium incarnatum L.,21,Macaronesia,GRIN
Trifolium incarnatum L.,34,Western Asia,GRIN
Trifolium incarnatum L.,10,Northern Europe,GRIN
Trifolium incarnatum L.,12,Southwestern Europe,GRIN
Trifolium incarnatum L.,13,Southeastern Europe,GRIN
Trifolium pratense L.,20,Northern Africa,GRIN
Trifolium pratense L.,34,Western Asia,GRIN
Trifolium pratense L.,33,Caucasus,GRIN
Trifolium pratense L.,30,Siberia,GRIN
Trifolium pratense L.,32,Middle Asia,GRIN
Trifolium pratense L.,40,Indian Subcontinent,GRIN
Trifolium pratense L.,10,Northern Europe,GRIN
Trifolium pratense L.,11,Middle Europe,GRIN
Trifolium pratense L.,12,Southwestern Europe,GRIN
Trifolium pratense L.,13,Southeastern Europe,GRIN
Trifolium pratense L.,14,Eastern Europe,GRIN
Trifolium repens L.,20,Northern Africa,GRIN
Trifolium repens L.,34,Western Asia,GRIN
Trifolium repens L.,33,Caucasus,GRIN
Trifolium repens L.,30,Siberia,GRIN
Trifolium repens L.,32,Middle Asia,GRIN
Trifolium repens L.,40,Indian Subcontinent,GRIN
Trifolium repens L.,10,Northern Europe,GRIN
Trifolium repens L.,11,Middle Europe,GRIN
Trifolium repens L.,12,Southwestern Europe,GRIN
Trifolium repens L.,13,Southeastern Europe,GRIN
Trifolium repens L.,14,Eastern Europe,GRIN
Trifolium resupinatum L.,21,Macaronesia,GRIN
Trifolium resupinatum L.,20,Northern Africa,GRIN
Trifolium resupinatum L.,34,Western Asia,GRIN
Trifolium resupinatum L.,33,Caucasus,GRIN
Trifolium resupinatum L.,40,Indian Subcontinent,GRIN
Trifolium resupinatum L.,11,Middle Europe,GRIN
Trifolium resupinatum L.,12,Southwestern Europe,GRIN
Trifolium resupinatum L.,13,Southeastern Europe,GRIN
Trifolium resupinatum L.,14,Eastern Europe,GRIN
Trifolium subterraneum L.,21,Macaronesia,GRIN
Trifolium subterraneum L.,20,Northern Africa,GRIN
Trifolium subterraneum L.,34,Western Asia,GRIN
Trifolium subterraneum L.,33,Caucasus,GRIN
Trifolium subterraneum L.,10,Northern Europe,GRIN
Trifolium subterraneum L.,14,Eastern Europe,GRIN
Trifolium subterraneum L.,12,Southwestern Europe,GRIN
Trifolium subterraneum L.,13,Southeastern Europe,GRIN
Trifolium tomentosum L.,21,Macaronesia,GRIN
Trifolium tomentosum L.,20,Northern Africa,GRIN
Trifolium tomentosum L.,24,Northeast Tropical Africa,GRIN
Trifolium tomentosum L.,34,Western Asia,GRIN
Trifolium tomentosum L.,33,Caucasus,GRIN
Trifolium tomentosum L.,12,Southwestern Europe,GRIN
Trifolium tomentosum L.,13,Southeastern Europe,GRIN
Triplaris americana L.,80,Central America,GRIN
Triplaris americana L.,82,Northern South America,GRIN
Triplaris americana L.,84,Brazil,GRIN
Triplaris americana L.,83,Western South America,GRIN
Tripsacum laxum Nash,79,Mexico,GRIN
Tripsacum laxum Nash,80,Central America,GRIN
Tropaeolum minus L.,83,Western South America,GRIN
Tropaeolum peregrinum L.,83,Western South America,GRIN
Turbina corymbosa (L.) Raf.,79,Mexico,GRIN
Turbina corymbosa (L.) Raf.,81,Caribbean,GRIN
Turbina corymbosa (L.) Raf.,80,Central America,GRIN
Turbina corymbosa (L.) Raf.,82,Northern South America,GRIN
Turbina corymbosa (L.) Raf.,83,Western South America,GRIN
Turnera subulata Sm.,80,Central America,GRIN
Turnera subulata Sm.,82,Northern South America,GRIN
Turnera subulata Sm.,84,Brazil,GRIN
Turnera subulata Sm.,83,Western South America,GRIN
Turnera ulmifolia L.,78,Southeastern U.S.A.,GRIN
Turnera ulmifolia L.,79,Mexico,GRIN
Turnera ulmifolia L.,81,Caribbean,GRIN
Turnera ulmifolia L.,80,Central America,GRIN
Typha angustifolia L.,20,Northern Africa,GRIN
Typha angustifolia L.,34,Western Asia,GRIN
Typha angustifolia L.,33,Caucasus,GRIN
Typha angustifolia L.,30,Siberia,GRIN
Typha angustifolia L.,32,Middle Asia,GRIN
Typha angustifolia L.,37,Mongolia,GRIN
Typha angustifolia L.,36,China,GRIN
Typha angustifolia L.,10,Northern Europe,GRIN
Typha angustifolia L.,11,Middle Europe,GRIN
Typha angustifolia L.,12,Southwestern Europe,GRIN
Typha angustifolia L.,13,Southeastern Europe,GRIN
Typha angustifolia L.,14,Eastern Europe,GRIN
Typha angustifolia L.,72,Eastern Canada,GRIN
Typha angustifolia L.,71,Western Canada,GRIN
Typha angustifolia L.,75,Northeastern U.S.A.,GRIN
Typha angustifolia L.,74,North-Central U.S.A.,GRIN
Typha angustifolia L.,73,Northwestern U.S.A.,GRIN
Typha angustifolia L.,78,Southeastern U.S.A.,GRIN
Typha domingensis Pers.,14,Eastern Europe,GRIN
Ulex europaeus L.,10,Northern Europe,GRIN
Ulex europaeus L.,11,Middle Europe,GRIN
Ulex europaeus L.,12,Southwestern Europe,GRIN
Ulex europaeus L.,13,Southeastern Europe,GRIN
Umbilicus rupestris (Salisb.) Dandy,21,Macaronesia,GRIN
Umbilicus rupestris (Salisb.) Dandy,20,Northern Africa,GRIN
Umbilicus rupestris (Salisb.) Dandy,34,Western Asia,GRIN
Umbilicus rupestris (Salisb.) Dandy,10,Northern Europe,GRIN
Umbilicus rupestris (Salisb.) Dandy,12,Southwestern Europe,GRIN
Umbilicus rupestris (Salisb.) Dandy,13,Southeastern Europe,GRIN
Urena lobata L.,36,China,GRIN
Urena lobata L.,38,Eastern Asia,GRIN
Urena lobata L.,40,Indian Subcontinent,GRIN
Urena lobata L.,41,Indo-China,GRIN
Urena lobata L.,42,Malesia,GRIN
Urena lobata L.,43,Papuasia,GRIN
Urena lobata L.,50,Australia,GRIN
Urena lobata L.,81,Caribbean,GRIN
Urena lobata L.,80,Central America,GRIN
Urena lobata L.,82,Northern South America,GRIN
Urena lobata L.,84,Brazil,GRIN
Urena lobata L.,83,Western South America,GRIN
Urena lobata L.,85,Southern South America,GRIN
Urochloa mosambicensis (Hack.) Dandy,25,East Tropical Africa,GRIN
Urochloa mosambicensis (Hack.) Dandy,26,South Tropical Africa,GRIN
Urochloa mosambicensis (Hack.) Dandy,27,Southern Africa,GRIN
Urochloa panicoides P.Beauv.,24,Northeast Tropical Africa,GRIN
Urochloa panicoides P.Beauv.,25,East Tropical Africa,GRIN
Urochloa panicoides P.Beauv.,26,South Tropical Africa,GRIN
Urochloa panicoides P.Beauv.,35,Arabian Peninsula,GRIN
Urochloa panicoides P.Beauv.,40,Indian Subcontinent,GRIN
Vaccaria hispanica (Mill.) Rauschert,20,Northern Africa,GRIN
Vaccaria hispanica (Mill.) Rauschert,34,Western Asia,GRIN
Vaccaria hispanica (Mill.) Rauschert,33,Caucasus,GRIN
Vaccaria hispanica (Mill.) Rauschert,30,Siberia,GRIN
Vaccaria hispanica (Mill.) Rauschert,32,Middle Asia,GRIN
Vaccaria hispanica (Mill.) Rauschert,37,Mongolia,GRIN
Vaccaria hispanica (Mill.) Rauschert,31,Russian Far East ,GRIN
Vaccaria hispanica (Mill.) Rauschert,36,China,GRIN
Vaccaria hispanica (Mill.) Rauschert,11,Middle Europe,GRIN
Vaccaria hispanica (Mill.) Rauschert,14,Eastern Europe,GRIN
Vaccaria hispanica (Mill.) Rauschert,12,Southwestern Europe,GRIN
Vaccaria hispanica (Mill.) Rauschert,13,Southeastern Europe,GRIN
Vachellia caven (Molina) Seigler & Ebinger,84,Brazil,GRIN
Vachellia caven (Molina) Seigler & Ebinger,83,Western South America,GRIN
Vachellia caven (Molina) Seigler & Ebinger,85,Southern South America,GRIN
Vachellia karroo (Hayne) Banfi & Galasso,26,South Tropical Africa,GRIN
Vachellia karroo (Hayne) Banfi & Galasso,27,Southern Africa,GRIN
Vachellia tortilis (Forssk.) Galasso & Banfi,20,Northern Africa,GRIN
Vachellia tortilis (Forssk.) Galasso & Banfi,24,Northeast Tropical Africa,GRIN
Vachellia tortilis (Forssk.) Galasso & Banfi,25,East Tropical Africa,GRIN
Vachellia tortilis (Forssk.) Galasso & Banfi,22,West Tropical Africa,GRIN
Vachellia tortilis (Forssk.) Galasso & Banfi,26,South Tropical Africa,GRIN
Vachellia tortilis (Forssk.) Galasso & Banfi,27,Southern Africa,GRIN
Vachellia tortilis (Forssk.) Galasso & Banfi,35,Arabian Peninsula,GRIN
Vachellia tortilis (Forssk.) Galasso & Banfi,34,Western Asia,GRIN
Vallisneria spiralis L.,20,Northern Africa,GRIN
Vallisneria spiralis L.,24,Northeast Tropical Africa,GRIN
Vallisneria spiralis L.,25,East Tropical Africa,GRIN
Vallisneria spiralis L.,34,Western Asia,GRIN
Vallisneria spiralis L.,33,Caucasus,GRIN
Vallisneria spiralis L.,32,Middle Asia,GRIN
Vallisneria spiralis L.,11,Middle Europe,GRIN
Vallisneria spiralis L.,12,Southwestern Europe,GRIN
Vallisneria spiralis L.,13,Southeastern Europe,GRIN
Vallisneria spiralis L.,14,Eastern Europe,GRIN
Vangueria madagascariensis J.F.Gmel.,24,Northeast Tropical Africa,GRIN
Vangueria madagascariensis J.F.Gmel.,25,East Tropical Africa,GRIN
Vangueria madagascariensis J.F.Gmel.,23,West-Central Tropical Africa,GRIN
Vangueria madagascariensis J.F.Gmel.,22,West Tropical Africa,GRIN
Vangueria madagascariensis J.F.Gmel.,26,South Tropical Africa,GRIN
Vangueria madagascariensis J.F.Gmel.,27,Southern Africa,GRIN
Vangueria madagascariensis J.F.Gmel.,29,Western Indian Ocean,GRIN
Verbascum thapsus L.,21,Macaronesia,GRIN
Verbascum thapsus L.,20,Northern Africa,GRIN
Verbascum thapsus L.,34,Western Asia,GRIN
Verbascum thapsus L.,33,Caucasus,GRIN
Verbascum thapsus L.,30,Siberia,GRIN
Verbascum thapsus L.,32,Middle Asia,GRIN
Verbascum thapsus L.,36,China,GRIN
Verbascum thapsus L.,40,Indian Subcontinent,GRIN
Verbascum thapsus L.,10,Northern Europe,GRIN
Verbascum thapsus L.,11,Middle Europe,GRIN
